profileId,testId,testDateUtc,testTypeId,testPositionId,notes,innerLeftAvgForce,innerLeftImpulse,innerLeftMaxForce,innerLeftRepetitions,innerRightAvgForce,innerRightImpulse,innerRightMaxForce,innerRightRepetitions,outerLeftAvgForce,outerLeftImpulse,outerLeftMaxForce,outerLeftRepetitions,outerRightAvgForce,outerRightImpulse,outerRightMaxForce,outerRightRepetitions,device,modifiedDateUtc,testTypeName,testPositionName,tenant_id
01193689-d41d-453b-8161-66af4ff38578,233de691-2483-4015-bf5e-1ef5826ee643,2023-07-24 12:23:09.305000+00:00,fa9eef53-f8a3-4257-9d59-6533443513be,0193ca1d-89fb-480e-b2bc-b5e5d8cb52dd,,340.0833333333333,2922.2399999999993,359.75,3,352.0,3077.3250000000003,366.5,3,310.8333333333333,3262.200000000002,324.25,3,292.625,3070.5699999999997,298.625,3,ForceFrame-1818,2024-01-20 23:24:45.581862+00:00,Hip AD/AB,Hip AD/AB - 45,f1185650-fb79-44a0-8b4b-b2bf82d28c83
01193689-d41d-453b-8161-66af4ff38578,30b32097-573d-4dab-bd33-596a6c84c28a,2023-11-28 12:41:42.508000+00:00,fa9eef53-f8a3-4257-9d59-6533443513be,0193ca1d-89fb-480e-b2bc-b5e5d8cb52dd,,308.0,3468.88,328.25,3,319.66666666666663,3606.33,341.0,3,333.3333333333333,3865.5700000000006,339.25,3,302.8333333333333,3519.4099999999994,304.5,3,ForceFrame-1818,2024-01-20 23:24:45.582889+00:00,Hip AD/AB,Hip AD/AB - 45,f1185650-fb79-44a0-8b4b-b2bf82d28c83
02c4c6a0-2d51-431c-81fc-5490aae6bec9,37f50299-e8b7-4431-9e56-6ba0953d1041,2023-08-01 13:23:39.530000+00:00,fa9eef53-f8a3-4257-9d59-6533443513be,0193ca1d-89fb-480e-b2bc-b5e5d8cb52dd,,203.375,1756.2899999999997,207.625,3,195.375,1767.6000000000004,206.375,3,252.58333333333331,2085.79,257.0,3,250.625,2097.1100000000006,252.75,3,ForceFrame-1818,2024-01-20 23:24:56.122576300+00:00,Hip AD/AB,Hip AD/AB - 45,f1185650-fb79-44a0-8b4b-b2bf82d28c83
02c4c6a0-2d51-431c-81fc-5490aae6bec9,4e3638f6-3dd8-4251-9897-96e4f745de73,2023-11-13 13:43:10.082000+00:00,fa9eef53-f8a3-4257-9d59-6533443513be,0193ca1d-89fb-480e-b2bc-b5e5d8cb52dd,,172.08333333333331,1397.9349999999995,182.75,3,160.25,1325.545,168.0,3,291.3333333333333,2239.1200000000003,305.75,3,271.25,2073.525,286.5,3,ForceFrame-1818,2024-01-20 23:24:56.123724500+00:00,Hip AD/AB,Hip AD/AB - 45,f1185650-fb79-44a0-8b4b-b2bf82d28c83
03c54e33-6577-4135-b1ab-21032b4ab25a,3e3c4d3c-8d67-43eb-8703-0b7023ba345f,2023-07-24 13:24:34.992000+00:00,fa9eef53-f8a3-4257-9d59-6533443513be,0193ca1d-89fb-480e-b2bc-b5e5d8cb52dd,,346.25,3185.0249999999987,362.75,3,356.41666666666663,3273.4,366.75,3,366.41666666666663,3035.5549999999994,394.5,3,360.41666666666663,2988.919999999999,386.0,3,ForceFrame-1818,2024-01-20 23:25:01.975401300+00:00,Hip AD/AB,Hip AD/AB - 45,f1185650-fb79-44a0-8b4b-b2bf82d28c83
03c54e33-6577-4135-b1ab-21032b4ab25a,92fb6170-6f16-44ab-bcf0-1753cd038691,2023-11-28 11:59:48.026000+00:00,fa9eef53-f8a3-4257-9d59-6533443513be,0193ca1d-89fb-480e-b2bc-b5e5d8cb52dd,,384.91666666666663,4644.875000000002,400.5,3,382.74999999999994,4711.010000000001,394.25,3,384.4166666666667,4673.415,407.5,3,388.0833333333333,4796.284999999996,405.75,3,ForceFrame-1818,2024-01-20 23:25:01.976620500+00:00,Hip AD/AB,Hip AD/AB - 45,f1185650-fb79-44a0-8b4b-b2bf82d28c83
03d8e370-8d49-4db1-b67a-dbeba86a961f,80f21a26-5318-4ae8-bfcd-676052549d89,2023-08-01 12:42:22.479000+00:00,fa9eef53-f8a3-4257-9d59-6533443513be,0193ca1d-89fb-480e-b2bc-b5e5d8cb52dd,,207.0,2300.0849999999996,220.5,3,189.25,2102.5600000000004,201.5,3,260.0833333333333,2354.31,286.25,3,255.33333333333331,2416.8950000000004,278.25,3,ForceFrame-1818,2024-01-20 23:25:02.252668500+00:00,Hip AD/AB,Hip AD/AB - 45,f1185650-fb79-44a0-8b4b-b2bf82d28c83
04143e56-c6ce-42c3-81fa-e5c9658a5a53,1681c21c-12a4-42c6-ae18-23a189a80845,2023-07-25 14:10:38.751000+00:00,fa9eef53-f8a3-4257-9d59-6533443513be,0193ca1d-89fb-480e-b2bc-b5e5d8cb52dd,,332.4583333333333,3188.9100000000017,339.0,3,334.6666666666667,3356.075000000002,350.0,3,354.75,2804.045,375.75,2,355.375,2851.5699999999997,373.0,2,ForceFrame-1818,2024-01-20 23:25:03.387627+00:00,Hip AD/AB,Hip AD/AB - 45,f1185650-fb79-44a0-8b4b-b2bf82d28c83
04143e56-c6ce-42c3-81fa-e5c9658a5a53,d9455766-88af-40c0-94ce-d05f782e6a66,2023-11-13 12:34:20.733000+00:00,fa9eef53-f8a3-4257-9d59-6533443513be,0193ca1d-89fb-480e-b2bc-b5e5d8cb52dd,,372.5833333333333,4159.225000000002,392.5,3,373.49999999999994,4509.985000000002,399.0,3,347.8333333333333,3111.1699999999996,381.75,3,341.4166666666667,3222.7650000000003,362.75,3,ForceFrame-1818,2024-01-20 23:25:03.388614900+00:00,Hip AD/AB,Hip AD/AB - 45,f1185650-fb79-44a0-8b4b-b2bf82d28c83
0689b656-6f7b-4cc3-a4a4-a5b532681eb3,9b7d4686-505a-49a9-8fbf-5b3405e21577,2023-08-07 15:14:06.858000+00:00,fa9eef53-f8a3-4257-9d59-6533443513be,0193ca1d-89fb-480e-b2bc-b5e5d8cb52dd,,371.75,4446.695000000001,395.0,3,364.2083333333333,4414.045000000001,376.0,3,365.7083333333333,4504.064999999999,370.375,3,358.0833333333333,4494.965,361.875,3,ForceFrame-1818,2024-01-20 23:25:23.147898400+00:00,Hip AD/AB,Hip AD/AB - 45,f1185650-fb79-44a0-8b4b-b2bf82d28c83
